age,gender,filename,filepath
26,0,200098_04F42.JPG,/kaggle/input/morph/Dataset/Images/Train/200098_04F42.JPG
26,0,200098_05F42.JPG,/kaggle/input/morph/Dataset/Images/Train/200098_05F42.JPG
1,0,20016_01F17.JPG,/kaggle/input/morph/Dataset/Images/Train/20016_01F17.JPG
12,1,200189_00M28.JPG,/kaggle/input/morph/Dataset/Images/Train/200189_00M28.JPG
12,1,200189_02M28.JPG,/kaggle/input/morph/Dataset/Images/Train/200189_02M28.JPG
12,1,200199_01M28.JPG,/kaggle/input/morph/Dataset/Images/Train/200199_01M28.JPG
28,0,200208_00F44.JPG,/kaggle/input/morph/Dataset/Images/Train/200208_00F44.JPG
29,0,200208_02F45.JPG,/kaggle/input/morph/Dataset/Images/Train/200208_02F45.JPG
26,1,200219_00M42.JPG,/kaggle/input/morph/Dataset/Images/Train/200219_00M42.JPG
27,1,200219_02M43.JPG,/kaggle/input/morph/Dataset/Images/Train/200219_02M43.JPG
27,1,200219_03M43.JPG,/kaggle/input/morph/Dataset/Images/Train/200219_03M43.JPG
27,1,200219_04M43.JPG,/kaggle/input/morph/Dataset/Images/Train/200219_04M43.JPG
10,1,200230_00M26.JPG,/kaggle/input/morph/Dataset/Images/Train/200230_00M26.JPG
11,1,200230_02M27.JPG,/kaggle/input/morph/Dataset/Images/Train/200230_02M27.JPG
12,1,200230_03M28.JPG,/kaggle/input/morph/Dataset/Images/Train/200230_03M28.JPG
11,1,200231_00M27.JPG,/kaggle/input/morph/Dataset/Images/Train/200231_00M27.JPG
12,1,200231_01M28.JPG,/kaggle/input/morph/Dataset/Images/Train/200231_01M28.JPG
13,1,200231_02M29.JPG,/kaggle/input/morph/Dataset/Images/Train/200231_02M29.JPG
14,1,200231_04M30.JPG,/kaggle/input/morph/Dataset/Images/Train/200231_04M30.JPG
21,1,2002_00M37.JPG,/kaggle/input/morph/Dataset/Images/Train/2002_00M37.JPG
22,1,2002_03M38.JPG,/kaggle/input/morph/Dataset/Images/Train/2002_03M38.JPG
29,1,200337_00M45.JPG,/kaggle/input/morph/Dataset/Images/Train/200337_00M45.JPG
30,1,200337_01M46.JPG,/kaggle/input/morph/Dataset/Images/Train/200337_01M46.JPG
11,1,200365_02M27.JPG,/kaggle/input/morph/Dataset/Images/Train/200365_02M27.JPG
11,1,200365_03M27.JPG,/kaggle/input/morph/Dataset/Images/Train/200365_03M27.JPG
12,1,200365_05M28.JPG,/kaggle/input/morph/Dataset/Images/Train/200365_05M28.JPG
28,0,200382_01F44.JPG,/kaggle/input/morph/Dataset/Images/Train/200382_01F44.JPG
10,1,200385_00M26.JPG,/kaggle/input/morph/Dataset/Images/Train/200385_00M26.JPG
12,1,200441_00M28.JPG,/kaggle/input/morph/Dataset/Images/Train/200441_00M28.JPG
11,1,200451_00M27.JPG,/kaggle/input/morph/Dataset/Images/Train/200451_00M27.JPG
11,1,200451_01M27.JPG,/kaggle/input/morph/Dataset/Images/Train/200451_01M27.JPG
11,1,200451_02M27.JPG,/kaggle/input/morph/Dataset/Images/Train/200451_02M27.JPG
3,1,20048_00M19.JPG,/kaggle/input/morph/Dataset/Images/Train/20048_00M19.JPG
12,1,200507_00M28.JPG,/kaggle/input/morph/Dataset/Images/Train/200507_00M28.JPG
12,1,200507_01M28.JPG,/kaggle/input/morph/Dataset/Images/Train/200507_01M28.JPG
12,1,200507_02M28.JPG,/kaggle/input/morph/Dataset/Images/Train/200507_02M28.JPG
20,0,20051_02F36.JPG,/kaggle/input/morph/Dataset/Images/Train/20051_02F36.JPG
11,1,200570_00M27.JPG,/kaggle/input/morph/Dataset/Images/Train/200570_00M27.JPG
11,1,200570_01M27.JPG,/kaggle/input/morph/Dataset/Images/Train/200570_01M27.JPG
11,1,200570_02M27.JPG,/kaggle/input/morph/Dataset/Images/Train/200570_02M27.JPG
12,1,200570_03M28.JPG,/kaggle/input/morph/Dataset/Images/Train/200570_03M28.JPG
12,1,200570_04M28.JPG,/kaggle/input/morph/Dataset/Images/Train/200570_04M28.JPG
13,1,200606_02M29.JPG,/kaggle/input/morph/Dataset/Images/Train/200606_02M29.JPG
18,1,20060_0M34.JPG,/kaggle/input/morph/Dataset/Images/Train/20060_0M34.JPG
0,1,20063_01M16.JPG,/kaggle/input/morph/Dataset/Images/Train/20063_01M16.JPG
16,1,200671_00M32.JPG,/kaggle/input/morph/Dataset/Images/Train/200671_00M32.JPG
17,1,200671_01M33.JPG,/kaggle/input/morph/Dataset/Images/Train/200671_01M33.JPG
12,1,200686_00M28.JPG,/kaggle/input/morph/Dataset/Images/Train/200686_00M28.JPG
13,1,200686_01M29.JPG,/kaggle/input/morph/Dataset/Images/Train/200686_01M29.JPG
16,0,20076_01F32.JPG,/kaggle/input/morph/Dataset/Images/Train/20076_01F32.JPG
10,1,200796_00M26.JPG,/kaggle/input/morph/Dataset/Images/Train/200796_00M26.JPG
10,1,200796_01M26.JPG,/kaggle/input/morph/Dataset/Images/Train/200796_01M26.JPG
10,1,200796_02M26.JPG,/kaggle/input/morph/Dataset/Images/Train/200796_02M26.JPG
10,1,200796_04M26.JPG,/kaggle/input/morph/Dataset/Images/Train/200796_04M26.JPG
12,1,200796_07M28.JPG,/kaggle/input/morph/Dataset/Images/Train/200796_07M28.JPG
28,1,200813_02M44.JPG,/kaggle/input/morph/Dataset/Images/Train/200813_02M44.JPG
19,1,20082_08M35.JPG,/kaggle/input/morph/Dataset/Images/Train/20082_08M35.JPG
28,0,200837_00F44.JPG,/kaggle/input/morph/Dataset/Images/Train/200837_00F44.JPG
29,0,200837_01F45.JPG,/kaggle/input/morph/Dataset/Images/Train/200837_01F45.JPG
29,0,200837_02F45.JPG,/kaggle/input/morph/Dataset/Images/Train/200837_02F45.JPG
29,0,200837_03F45.JPG,/kaggle/input/morph/Dataset/Images/Train/200837_03F45.JPG
29,0,200837_04F45.JPG,/kaggle/input/morph/Dataset/Images/Train/200837_04F45.JPG
29,0,200837_05F45.JPG,/kaggle/input/morph/Dataset/Images/Train/200837_05F45.JPG
30,0,200837_07F46.JPG,/kaggle/input/morph/Dataset/Images/Train/200837_07F46.JPG
30,0,200837_08F46.JPG,/kaggle/input/morph/Dataset/Images/Train/200837_08F46.JPG
30,0,200837_09F46.JPG,/kaggle/input/morph/Dataset/Images/Train/200837_09F46.JPG
30,0,200837_11F46.JPG,/kaggle/input/morph/Dataset/Images/Train/200837_11F46.JPG
10,1,200881_00M26.JPG,/kaggle/input/morph/Dataset/Images/Train/200881_00M26.JPG
13,1,20089_02M29.JPG,/kaggle/input/morph/Dataset/Images/Train/20089_02M29.JPG
44,1,20093_1M60.JPG,/kaggle/input/morph/Dataset/Images/Train/20093_1M60.JPG
25,1,200940_00M41.JPG,/kaggle/input/morph/Dataset/Images/Train/200940_00M41.JPG
31,1,200973_00M47.JPG,/kaggle/input/morph/Dataset/Images/Train/200973_00M47.JPG
32,1,200973_01M48.JPG,/kaggle/input/morph/Dataset/Images/Train/200973_01M48.JPG
24,1,200978_00M40.JPG,/kaggle/input/morph/Dataset/Images/Train/200978_00M40.JPG
11,1,201005_01M27.JPG,/kaggle/input/morph/Dataset/Images/Train/201005_01M27.JPG
12,1,201005_02M28.JPG,/kaggle/input/morph/Dataset/Images/Train/201005_02M28.JPG
13,1,201005_04M29.JPG,/kaggle/input/morph/Dataset/Images/Train/201005_04M29.JPG
0,1,20101_00M16.JPG,/kaggle/input/morph/Dataset/Images/Train/20101_00M16.JPG
28,1,201056_00M44.JPG,/kaggle/input/morph/Dataset/Images/Train/201056_00M44.JPG
28,1,201056_01M44.JPG,/kaggle/input/morph/Dataset/Images/Train/201056_01M44.JPG
28,1,201056_02M44.JPG,/kaggle/input/morph/Dataset/Images/Train/201056_02M44.JPG
10,1,201081_00M26.JPG,/kaggle/input/morph/Dataset/Images/Train/201081_00M26.JPG
12,1,201081_05M28.JPG,/kaggle/input/morph/Dataset/Images/Train/201081_05M28.JPG
9,1,201083_00M25.JPG,/kaggle/input/morph/Dataset/Images/Train/201083_00M25.JPG
11,1,201083_03M27.JPG,/kaggle/input/morph/Dataset/Images/Train/201083_03M27.JPG
11,1,201083_05M27.JPG,/kaggle/input/morph/Dataset/Images/Train/201083_05M27.JPG
18,0,201093_01F34.JPG,/kaggle/input/morph/Dataset/Images/Train/201093_01F34.JPG
10,1,201107_00M26.JPG,/kaggle/input/morph/Dataset/Images/Train/201107_00M26.JPG
10,1,201130_01M26.JPG,/kaggle/input/morph/Dataset/Images/Train/201130_01M26.JPG
10,1,201130_02M26.JPG,/kaggle/input/morph/Dataset/Images/Train/201130_02M26.JPG
10,1,201130_04M26.JPG,/kaggle/input/morph/Dataset/Images/Train/201130_04M26.JPG
11,1,201130_05M27.JPG,/kaggle/input/morph/Dataset/Images/Train/201130_05M27.JPG
11,1,201130_06M27.JPG,/kaggle/input/morph/Dataset/Images/Train/201130_06M27.JPG
18,1,20115_2M34.JPG,/kaggle/input/morph/Dataset/Images/Train/20115_2M34.JPG
0,1,20116_00M16.JPG,/kaggle/input/morph/Dataset/Images/Train/20116_00M16.JPG
1,1,20116_03M17.JPG,/kaggle/input/morph/Dataset/Images/Train/20116_03M17.JPG
1,1,20116_04M17.JPG,/kaggle/input/morph/Dataset/Images/Train/20116_04M17.JPG
2,1,20116_06M18.JPG,/kaggle/input/morph/Dataset/Images/Train/20116_06M18.JPG
10,1,201195_00M26.JPG,/kaggle/input/morph/Dataset/Images/Train/201195_00M26.JPG
11,1,201195_01M27.JPG,/kaggle/input/morph/Dataset/Images/Train/201195_01M27.JPG
11,1,201195_02M27.JPG,/kaggle/input/morph/Dataset/Images/Train/201195_02M27.JPG
12,1,201195_03M28.JPG,/kaggle/input/morph/Dataset/Images/Train/201195_03M28.JPG
14,1,201221_00M30.JPG,/kaggle/input/morph/Dataset/Images/Train/201221_00M30.JPG
14,1,201221_01M30.JPG,/kaggle/input/morph/Dataset/Images/Train/201221_01M30.JPG
10,1,201239_00M26.JPG,/kaggle/input/morph/Dataset/Images/Train/201239_00M26.JPG
10,1,201239_03M26.JPG,/kaggle/input/morph/Dataset/Images/Train/201239_03M26.JPG
10,1,201239_04M26.JPG,/kaggle/input/morph/Dataset/Images/Train/201239_04M26.JPG
10,1,201239_05M26.JPG,/kaggle/input/morph/Dataset/Images/Train/201239_05M26.JPG
11,1,201239_07M27.JPG,/kaggle/input/morph/Dataset/Images/Train/201239_07M27.JPG
11,1,201239_08M27.JPG,/kaggle/input/morph/Dataset/Images/Train/201239_08M27.JPG
11,1,201239_10M27.JPG,/kaggle/input/morph/Dataset/Images/Train/201239_10M27.JPG
0,1,2012_01M16.JPG,/kaggle/input/morph/Dataset/Images/Train/2012_01M16.JPG
1,1,2012_02M17.JPG,/kaggle/input/morph/Dataset/Images/Train/2012_02M17.JPG
11,1,201344_00M27.JPG,/kaggle/input/morph/Dataset/Images/Train/201344_00M27.JPG
11,1,201344_01M27.JPG,/kaggle/input/morph/Dataset/Images/Train/201344_01M27.JPG
14,1,201345_00M30.JPG,/kaggle/input/morph/Dataset/Images/Train/201345_00M30.JPG
14,1,201345_01M30.JPG,/kaggle/input/morph/Dataset/Images/Train/201345_01M30.JPG
19,0,201362_00F35.JPG,/kaggle/input/morph/Dataset/Images/Train/201362_00F35.JPG
20,0,201362_01F36.JPG,/kaggle/input/morph/Dataset/Images/Train/201362_01F36.JPG
2,1,20136_00M18.JPG,/kaggle/input/morph/Dataset/Images/Train/20136_00M18.JPG
2,1,20136_01M18.JPG,/kaggle/input/morph/Dataset/Images/Train/20136_01M18.JPG
3,1,20136_07M19.JPG,/kaggle/input/morph/Dataset/Images/Train/20136_07M19.JPG
4,1,20143_00M20.JPG,/kaggle/input/morph/Dataset/Images/Train/20143_00M20.JPG
19,1,20143_02M35.JPG,/kaggle/input/morph/Dataset/Images/Train/20143_02M35.JPG
10,1,201477_00M26.JPG,/kaggle/input/morph/Dataset/Images/Train/201477_00M26.JPG
10,1,201477_01M26.JPG,/kaggle/input/morph/Dataset/Images/Train/201477_01M26.JPG
4,1,20148_00M20.JPG,/kaggle/input/morph/Dataset/Images/Train/20148_00M20.JPG
9,1,201505_00M25.JPG,/kaggle/input/morph/Dataset/Images/Train/201505_00M25.JPG
10,1,201505_01M26.JPG,/kaggle/input/morph/Dataset/Images/Train/201505_01M26.JPG
10,1,201505_02M26.JPG,/kaggle/input/morph/Dataset/Images/Train/201505_02M26.JPG
11,1,201505_03M27.JPG,/kaggle/input/morph/Dataset/Images/Train/201505_03M27.JPG
11,1,201506_01M27.JPG,/kaggle/input/morph/Dataset/Images/Train/201506_01M27.JPG
12,1,201506_03M28.JPG,/kaggle/input/morph/Dataset/Images/Train/201506_03M28.JPG
10,1,201566_00M26.JPG,/kaggle/input/morph/Dataset/Images/Train/201566_00M26.JPG
25,1,201579_00M41.JPG,/kaggle/input/morph/Dataset/Images/Train/201579_00M41.JPG
26,1,201579_01M42.JPG,/kaggle/input/morph/Dataset/Images/Train/201579_01M42.JPG
26,1,2015_00M42.JPG,/kaggle/input/morph/Dataset/Images/Train/2015_00M42.JPG
13,1,201620_00M29.JPG,/kaggle/input/morph/Dataset/Images/Train/201620_00M29.JPG
14,1,201620_01M30.JPG,/kaggle/input/morph/Dataset/Images/Train/201620_01M30.JPG
20,1,20164_03M36.JPG,/kaggle/input/morph/Dataset/Images/Train/20164_03M36.JPG
11,1,201656_01M27.JPG,/kaggle/input/morph/Dataset/Images/Train/201656_01M27.JPG
14,1,2016_01M30.JPG,/kaggle/input/morph/Dataset/Images/Train/2016_01M30.JPG
15,1,2016_02M31.JPG,/kaggle/input/morph/Dataset/Images/Train/2016_02M31.JPG
0,0,20172_00F16.JPG,/kaggle/input/morph/Dataset/Images/Train/20172_00F16.JPG
0,0,20172_01F16.JPG,/kaggle/input/morph/Dataset/Images/Train/20172_01F16.JPG
12,0,201737_01F28.JPG,/kaggle/input/morph/Dataset/Images/Train/201737_01F28.JPG
12,0,201737_02F28.JPG,/kaggle/input/morph/Dataset/Images/Train/201737_02F28.JPG
13,0,201737_03F29.JPG,/kaggle/input/morph/Dataset/Images/Train/201737_03F29.JPG
18,1,20173_02M34.JPG,/kaggle/input/morph/Dataset/Images/Train/20173_02M34.JPG
2,1,20173_03M18.JPG,/kaggle/input/morph/Dataset/Images/Train/20173_03M18.JPG
17,1,20173_0M33.JPG,/kaggle/input/morph/Dataset/Images/Train/20173_0M33.JPG
13,1,201792_00M29.JPG,/kaggle/input/morph/Dataset/Images/Train/201792_00M29.JPG
10,1,201796_00M26.JPG,/kaggle/input/morph/Dataset/Images/Train/201796_00M26.JPG
11,1,201796_01M27.JPG,/kaggle/input/morph/Dataset/Images/Train/201796_01M27.JPG
12,1,201796_02M28.JPG,/kaggle/input/morph/Dataset/Images/Train/201796_02M28.JPG
10,1,20180_00M26.JPG,/kaggle/input/morph/Dataset/Images/Train/20180_00M26.JPG
10,1,201815_00M26.JPG,/kaggle/input/morph/Dataset/Images/Train/201815_00M26.JPG
11,1,201815_02M27.JPG,/kaggle/input/morph/Dataset/Images/Train/201815_02M27.JPG
12,1,201815_03M28.JPG,/kaggle/input/morph/Dataset/Images/Train/201815_03M28.JPG
12,1,201815_04M28.JPG,/kaggle/input/morph/Dataset/Images/Train/201815_04M28.JPG
10,1,201893_00M26.JPG,/kaggle/input/morph/Dataset/Images/Train/201893_00M26.JPG
10,1,201893_02M26.JPG,/kaggle/input/morph/Dataset/Images/Train/201893_02M26.JPG
11,1,201893_04M27.JPG,/kaggle/input/morph/Dataset/Images/Train/201893_04M27.JPG
11,1,201893_05M27.JPG,/kaggle/input/morph/Dataset/Images/Train/201893_05M27.JPG
11,1,201893_07M27.JPG,/kaggle/input/morph/Dataset/Images/Train/201893_07M27.JPG
12,1,201902_00M28.JPG,/kaggle/input/morph/Dataset/Images/Train/201902_00M28.JPG
13,1,201932_01M29.JPG,/kaggle/input/morph/Dataset/Images/Train/201932_01M29.JPG
13,1,201932_03M29.JPG,/kaggle/input/morph/Dataset/Images/Train/201932_03M29.JPG
0,1,20200_00M16.JPG,/kaggle/input/morph/Dataset/Images/Train/20200_00M16.JPG
1,1,20200_01M17.JPG,/kaggle/input/morph/Dataset/Images/Train/20200_01M17.JPG
11,1,202023_02M27.JPG,/kaggle/input/morph/Dataset/Images/Train/202023_02M27.JPG
11,1,202023_04M27.JPG,/kaggle/input/morph/Dataset/Images/Train/202023_04M27.JPG
12,1,202023_05M28.JPG,/kaggle/input/morph/Dataset/Images/Train/202023_05M28.JPG
10,1,202045_02M26.JPG,/kaggle/input/morph/Dataset/Images/Train/202045_02M26.JPG
10,1,202045_03M26.JPG,/kaggle/input/morph/Dataset/Images/Train/202045_03M26.JPG
10,1,202045_06M26.JPG,/kaggle/input/morph/Dataset/Images/Train/202045_06M26.JPG
10,1,202045_07M26.JPG,/kaggle/input/morph/Dataset/Images/Train/202045_07M26.JPG
10,1,202045_08M26.JPG,/kaggle/input/morph/Dataset/Images/Train/202045_08M26.JPG
10,1,202045_09M26.JPG,/kaggle/input/morph/Dataset/Images/Train/202045_09M26.JPG
10,1,202045_10M26.JPG,/kaggle/input/morph/Dataset/Images/Train/202045_10M26.JPG
11,1,202045_11M27.JPG,/kaggle/input/morph/Dataset/Images/Train/202045_11M27.JPG
11,1,202045_13M27.JPG,/kaggle/input/morph/Dataset/Images/Train/202045_13M27.JPG
12,1,202045_16M28.JPG,/kaggle/input/morph/Dataset/Images/Train/202045_16M28.JPG
21,1,202049_00M37.JPG,/kaggle/input/morph/Dataset/Images/Train/202049_00M37.JPG
22,1,202049_02M38.JPG,/kaggle/input/morph/Dataset/Images/Train/202049_02M38.JPG
23,1,202049_03M39.JPG,/kaggle/input/morph/Dataset/Images/Train/202049_03M39.JPG
22,1,20204_9M38.JPG,/kaggle/input/morph/Dataset/Images/Train/20204_9M38.JPG
19,1,202053_00M35.JPG,/kaggle/input/morph/Dataset/Images/Train/202053_00M35.JPG
20,1,202053_01M36.JPG,/kaggle/input/morph/Dataset/Images/Train/202053_01M36.JPG
11,1,202086_00M27.JPG,/kaggle/input/morph/Dataset/Images/Train/202086_00M27.JPG
12,1,202086_02M28.JPG,/kaggle/input/morph/Dataset/Images/Train/202086_02M28.JPG
19,1,202129_00M35.JPG,/kaggle/input/morph/Dataset/Images/Train/202129_00M35.JPG
19,1,202129_02M35.JPG,/kaggle/input/morph/Dataset/Images/Train/202129_02M35.JPG
26,0,20215_00F42.JPG,/kaggle/input/morph/Dataset/Images/Train/20215_00F42.JPG
8,1,20217_01M24.JPG,/kaggle/input/morph/Dataset/Images/Train/20217_01M24.JPG
9,1,202183_00M25.JPG,/kaggle/input/morph/Dataset/Images/Train/202183_00M25.JPG
9,1,202183_01M25.JPG,/kaggle/input/morph/Dataset/Images/Train/202183_01M25.JPG
11,1,202183_06M27.JPG,/kaggle/input/morph/Dataset/Images/Train/202183_06M27.JPG
11,1,202183_08M27.JPG,/kaggle/input/morph/Dataset/Images/Train/202183_08M27.JPG
24,1,202195_00M40.JPG,/kaggle/input/morph/Dataset/Images/Train/202195_00M40.JPG
26,1,202195_01M42.JPG,/kaggle/input/morph/Dataset/Images/Train/202195_01M42.JPG
25,1,202195_03M41.JPG,/kaggle/input/morph/Dataset/Images/Train/202195_03M41.JPG
4,1,20219_00M20.JPG,/kaggle/input/morph/Dataset/Images/Train/20219_00M20.JPG
4,1,20219_01M20.JPG,/kaggle/input/morph/Dataset/Images/Train/20219_01M20.JPG
12,1,202218_02M28.JPG,/kaggle/input/morph/Dataset/Images/Train/202218_02M28.JPG
10,1,202281_01M26.JPG,/kaggle/input/morph/Dataset/Images/Train/202281_01M26.JPG
11,1,202281_02M27.JPG,/kaggle/input/morph/Dataset/Images/Train/202281_02M27.JPG
12,1,202281_03M28.JPG,/kaggle/input/morph/Dataset/Images/Train/202281_03M28.JPG
12,1,202281_04M28.JPG,/kaggle/input/morph/Dataset/Images/Train/202281_04M28.JPG
3,0,20228_00F19.JPG,/kaggle/input/morph/Dataset/Images/Train/20228_00F19.JPG
3,0,20228_01F19.JPG,/kaggle/input/morph/Dataset/Images/Train/20228_01F19.JPG
14,1,202297_01M30.JPG,/kaggle/input/morph/Dataset/Images/Train/202297_01M30.JPG
14,1,202297_02M30.JPG,/kaggle/input/morph/Dataset/Images/Train/202297_02M30.JPG
9,1,20236_02M25.JPG,/kaggle/input/morph/Dataset/Images/Train/20236_02M25.JPG
9,1,20236_03M25.JPG,/kaggle/input/morph/Dataset/Images/Train/20236_03M25.JPG
11,1,202377_00M27.JPG,/kaggle/input/morph/Dataset/Images/Train/202377_00M27.JPG
11,1,202377_01M27.JPG,/kaggle/input/morph/Dataset/Images/Train/202377_01M27.JPG
11,1,202377_02M27.JPG,/kaggle/input/morph/Dataset/Images/Train/202377_02M27.JPG
19,1,20237_00M35.JPG,/kaggle/input/morph/Dataset/Images/Train/20237_00M35.JPG
21,1,20237_02M37.JPG,/kaggle/input/morph/Dataset/Images/Train/20237_02M37.JPG
12,1,202391_00M28.JPG,/kaggle/input/morph/Dataset/Images/Train/202391_00M28.JPG
13,1,202391_01M29.JPG,/kaggle/input/morph/Dataset/Images/Train/202391_01M29.JPG
13,1,202391_02M29.JPG,/kaggle/input/morph/Dataset/Images/Train/202391_02M29.JPG
12,1,202425_02M28.JPG,/kaggle/input/morph/Dataset/Images/Train/202425_02M28.JPG
10,1,202443_00M26.JPG,/kaggle/input/morph/Dataset/Images/Train/202443_00M26.JPG
10,1,202443_01M26.JPG,/kaggle/input/morph/Dataset/Images/Train/202443_01M26.JPG
10,1,202443_02M26.JPG,/kaggle/input/morph/Dataset/Images/Train/202443_02M26.JPG
2,1,20245_00M18.JPG,/kaggle/input/morph/Dataset/Images/Train/20245_00M18.JPG
13,1,202550_00M29.JPG,/kaggle/input/morph/Dataset/Images/Train/202550_00M29.JPG
13,1,202550_01M29.JPG,/kaggle/input/morph/Dataset/Images/Train/202550_01M29.JPG
14,1,202550_03M30.JPG,/kaggle/input/morph/Dataset/Images/Train/202550_03M30.JPG
14,1,202550_04M30.JPG,/kaggle/input/morph/Dataset/Images/Train/202550_04M30.JPG
14,1,202550_05M30.JPG,/kaggle/input/morph/Dataset/Images/Train/202550_05M30.JPG
14,1,202550_06M30.JPG,/kaggle/input/morph/Dataset/Images/Train/202550_06M30.JPG
15,1,202550_08M31.JPG,/kaggle/input/morph/Dataset/Images/Train/202550_08M31.JPG
11,0,202581_00F27.JPG,/kaggle/input/morph/Dataset/Images/Train/202581_00F27.JPG
11,0,202581_01F27.JPG,/kaggle/input/morph/Dataset/Images/Train/202581_01F27.JPG
13,0,202581_02F29.JPG,/kaggle/input/morph/Dataset/Images/Train/202581_02F29.JPG
8,1,20258_02M24.JPG,/kaggle/input/morph/Dataset/Images/Train/20258_02M24.JPG
9,0,20262_01F25.JPG,/kaggle/input/morph/Dataset/Images/Train/20262_01F25.JPG
10,0,20262_03F26.JPG,/kaggle/input/morph/Dataset/Images/Train/20262_03F26.JPG
21,1,202630_00M37.JPG,/kaggle/input/morph/Dataset/Images/Train/202630_00M37.JPG
23,1,202630_02M39.JPG,/kaggle/input/morph/Dataset/Images/Train/202630_02M39.JPG
27,1,202633_00M43.JPG,/kaggle/input/morph/Dataset/Images/Train/202633_00M43.JPG
27,1,202633_01M43.JPG,/kaggle/input/morph/Dataset/Images/Train/202633_01M43.JPG
27,1,202633_02M43.JPG,/kaggle/input/morph/Dataset/Images/Train/202633_02M43.JPG
10,1,202635_02M26.JPG,/kaggle/input/morph/Dataset/Images/Train/202635_02M26.JPG
10,1,202635_03M26.JPG,/kaggle/input/morph/Dataset/Images/Train/202635_03M26.JPG
11,1,202635_04M27.JPG,/kaggle/input/morph/Dataset/Images/Train/202635_04M27.JPG
9,1,202662_00M25.JPG,/kaggle/input/morph/Dataset/Images/Train/202662_00M25.JPG
10,1,202662_02M26.JPG,/kaggle/input/morph/Dataset/Images/Train/202662_02M26.JPG
11,1,202662_05M27.JPG,/kaggle/input/morph/Dataset/Images/Train/202662_05M27.JPG
12,1,202662_07M28.JPG,/kaggle/input/morph/Dataset/Images/Train/202662_07M28.JPG
10,1,202676_01M26.JPG,/kaggle/input/morph/Dataset/Images/Train/202676_01M26.JPG
12,1,202676_02M28.JPG,/kaggle/input/morph/Dataset/Images/Train/202676_02M28.JPG
23,0,202701_00F39.JPG,/kaggle/input/morph/Dataset/Images/Train/202701_00F39.JPG
0,1,20274_01M16.JPG,/kaggle/input/morph/Dataset/Images/Train/20274_01M16.JPG
0,1,20274_02M16.JPG,/kaggle/input/morph/Dataset/Images/Train/20274_02M16.JPG
1,1,20274_06M17.JPG,/kaggle/input/morph/Dataset/Images/Train/20274_06M17.JPG
1,1,20274_07M17.JPG,/kaggle/input/morph/Dataset/Images/Train/20274_07M17.JPG
10,1,202769_00M26.JPG,/kaggle/input/morph/Dataset/Images/Train/202769_00M26.JPG
11,1,202769_03M27.JPG,/kaggle/input/morph/Dataset/Images/Train/202769_03M27.JPG
11,1,202769_05M27.JPG,/kaggle/input/morph/Dataset/Images/Train/202769_05M27.JPG
10,1,202776_00M26.JPG,/kaggle/input/morph/Dataset/Images/Train/202776_00M26.JPG
10,1,202776_01M26.JPG,/kaggle/input/morph/Dataset/Images/Train/202776_01M26.JPG
10,1,202778_00M26.JPG,/kaggle/input/morph/Dataset/Images/Train/202778_00M26.JPG
2,1,20277_00M18.JPG,/kaggle/input/morph/Dataset/Images/Train/20277_00M18.JPG
26,1,20279_1M42.JPG,/kaggle/input/morph/Dataset/Images/Train/20279_1M42.JPG
10,1,202807_00M26.JPG,/kaggle/input/morph/Dataset/Images/Train/202807_00M26.JPG
10,1,202807_02M26.JPG,/kaggle/input/morph/Dataset/Images/Train/202807_02M26.JPG
11,1,202807_05M27.JPG,/kaggle/input/morph/Dataset/Images/Train/202807_05M27.JPG
11,1,202847_01M27.JPG,/kaggle/input/morph/Dataset/Images/Train/202847_01M27.JPG
12,1,202847_03M28.JPG,/kaggle/input/morph/Dataset/Images/Train/202847_03M28.JPG
21,0,202853_00F37.JPG,/kaggle/input/morph/Dataset/Images/Train/202853_00F37.JPG
22,0,202853_01F38.JPG,/kaggle/input/morph/Dataset/Images/Train/202853_01F38.JPG
1,1,20293_00M17.JPG,/kaggle/input/morph/Dataset/Images/Train/20293_00M17.JPG
2,1,20293_02M18.JPG,/kaggle/input/morph/Dataset/Images/Train/20293_02M18.JPG
10,0,202953_01F26.JPG,/kaggle/input/morph/Dataset/Images/Train/202953_01F26.JPG
11,0,202953_02F27.JPG,/kaggle/input/morph/Dataset/Images/Train/202953_02F27.JPG
11,1,203003_03M27.JPG,/kaggle/input/morph/Dataset/Images/Train/203003_03M27.JPG
11,1,203003_05M27.JPG,/kaggle/input/morph/Dataset/Images/Train/203003_05M27.JPG
11,1,203003_06M27.JPG,/kaggle/input/morph/Dataset/Images/Train/203003_06M27.JPG
10,1,203023_00M26.JPG,/kaggle/input/morph/Dataset/Images/Train/203023_00M26.JPG
10,1,203023_01M26.JPG,/kaggle/input/morph/Dataset/Images/Train/203023_01M26.JPG
10,1,203023_02M26.JPG,/kaggle/input/morph/Dataset/Images/Train/203023_02M26.JPG
10,1,203023_03M26.JPG,/kaggle/input/morph/Dataset/Images/Train/203023_03M26.JPG
6,1,20304_03M22.JPG,/kaggle/input/morph/Dataset/Images/Train/20304_03M22.JPG
35,0,203147_00F51.JPG,/kaggle/input/morph/Dataset/Images/Train/203147_00F51.JPG
37,0,203147_02F53.JPG,/kaggle/input/morph/Dataset/Images/Train/203147_02F53.JPG
20,0,20314_03F36.JPG,/kaggle/input/morph/Dataset/Images/Train/20314_03F36.JPG
12,1,203193_01M28.JPG,/kaggle/input/morph/Dataset/Images/Train/203193_01M28.JPG
